"","valor_alfa","valor_beta","valor_omega","valor_gamma","valor_rho","valor_mu","valor_psi","maximo","tiempo_maximo","tiempo_mayor_infectados"
"117",29.5491187134758,67.7107510156929,28.7361059803516,24.2202281486243,32.3563559213653,99.0589467110112,68.2741630589589,0.0108056087694779,0.01,0.01
"118",42.5374558661133,42.5835458328947,96.5648184064776,78.9404857438058,99.9146971153095,46.191992261447,62.042032671161,0.0125293200982103,0.01,0.01
"119",92.2053885646164,34.9889196222648,51.7615099204704,15.1141386013478,32.0074593881145,81.9417564896867,17.9027424892411,3.12202395913247,0.01,0.01
"120",89.4156229216605,97.8850534185767,96.573681361042,12.3330546310171,25.0440079020336,56.2353900400922,1.50246417615563,595.557164835816,0.01,0.01
"121",82.819039048627,22.2176011418924,68.0822947761044,13.0714738741517,94.5911601418629,19.9398768134415,87.1010855538771,0.00156734398020518,0.01,0.01
"122",8.90693804249167,12.584350258112,68.0120883276686,15.6558726914227,92.1193321701139,84.3061909079552,16.9777257600799,0.00958697265354364,0.01,0.01
"123",95.44206650462,47.2096294630319,43.318017735146,53.267533169128,16.6256297845393,32.5371818151325,23.0536218965426,27.9750187815524,0.01,0.01
"124",75.3476247889921,23.5290161333978,79.6416472876444,29.2773033492267,20.8913380745798,73.9655594341457,56.567895039916,0.0339548783240503,0.01,0.01
"125",53.9886580081657,74.0202621556818,61.6459684446454,89.5542303333059,9.34110907837749,75.1969617558643,34.5888846321031,44.5608311812504,0.01,0.01
"126",62.4293030938134,78.5713791381568,44.1951803397387,9.52227094676346,26.303819543682,61.8405161658302,7.53233847208321,128.811104783711,0.01,0.01
"127",53.0115882167593,81.056389817968,93.161080731079,29.2036895174533,94.7646744083613,64.5309607265517,18.4703732142225,0.0158410159654115,0.01,0.01
"128",25.11318072211,59.3391416827217,52.8827662346885,84.0429138857871,23.8344804616645,38.3790420368314,9.1974797192961,123.025735502136,0.01,0.01
"129",90.8049648394808,96.3959621498361,42.5740998005494,36.2961358157918,22.8987424867228,0.724214548245072,85.4978788178414,0.165604604060186,0.02,NA
"130",59.148457320407,5.26829888112843,70.2445855829865,28.9316329639405,2.39293249323964,34.56261230167,89.6012393990532,211.714026174195,0.01,0.01
"131",86.0647503752261,28.9608858525753,46.4758654357865,97.7614182978868,83.6704968474805,90.0556684238836,74.130988959223,0.0155504014927367,0.01,0.01
"132",35.9841611934826,80.5783901363611,4.28816175553948,15.9345323452726,28.6935126408935,39.7010362939909,60.1656540995464,0.00912142230375691,0.01,0.01
"133",14.153127418831,53.3718825085089,14.5069408928975,59.8939825082198,37.9116639727727,27.5521642528474,28.8928992114961,0.0777349499307063,0.01,0.01
"134",14.5902968244627,21.6001588385552,76.4151843031868,59.9168923217803,78.9556976640597,88.3482856908813,44.9541128473356,0.0165108099383463,0.01,0.01
"135",83.8129461742938,1.69812729582191,14.1827730461955,24.5035476051271,41.0879306262359,36.8552724132314,3.81976277567446,274.393844677581,0.01,0.01
"136",16.4800358470529,83.2759976852685,16.8636359507218,32.9064005054533,2.94358835089952,36.5251404931769,77.102630562149,146.087776488468,0.01,0.01
"137",44.4936540676281,54.6976713463664,73.420273931697,70.6097863381729,93.999038496986,3.04437165614218,44.6534659946337,0.0164034201168951,0.01,0.01
"138",44.0701550571248,88.4475013474002,42.5175689160824,66.4253888884559,8.94382032565773,10.8480819966644,57.973026484251,16.1985171242139,0.01,0.01
"139",42.498260224238,44.8098251363263,90.1855668984354,98.625779338181,43.1173518998548,64.1790028195828,0.98839879501611,467.817228088518,0.01,0.01
"140",18.1079301517457,93.046362651512,39.6805218886584,26.6323449322954,12.0235836366192,21.5285277692601,67.4152492079884,0.588269186273742,0.01,0.01
"141",80.4989470401779,96.6841197572649,38.7592137791216,93.08197919745,46.964183729142,39.3972576828673,76.9712388515472,0.0254184909528566,0.01,0.01
"142",41.1108647705987,4.1082019219175,56.6487417090684,60.11000899598,9.29388087242842,18.5396855231375,84.4247148605064,2.26545600245206,0.01,0.01
